시도명,시군구명,읍면동명,시도영문명,시군구영문명,읍면동영문명,주소영문명
전라남도,보성군,웅치면,Jeollanam-do,Boseong-gun,Ungchi-myeon,Ungchi-myeon Boseong-gun Jeollanam-do
전라남도,화순군,화순읍,Jeollanam-do,Hwasun-gun,Hwasun-eup,Hwasun-eup Hwasun-gun Jeollanam-do
전라남도,화순군,한천면,Jeollanam-do,Hwasun-gun,Hancheon-myeon,Hancheon-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,춘양면,Jeollanam-do,Hwasun-gun,Chunyang-myeon,Chunyang-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,청풍면,Jeollanam-do,Hwasun-gun,Cheongpung-myeon,Cheongpung-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,이양면,Jeollanam-do,Hwasun-gun,Iyang-myeon,Iyang-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,능주면,Jeollanam-do,Hwasun-gun,Neungju-myeon,Neungju-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,도곡면,Jeollanam-do,Hwasun-gun,Dogok-myeon,Dogok-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,도암면,Jeollanam-do,Hwasun-gun,Doam-myeon,Doam-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,이서면,Jeollanam-do,Hwasun-gun,Iseo-myeon,Iseo-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,동복면,Jeollanam-do,Hwasun-gun,Dongbok-myeon,Dongbok-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,동면,Jeollanam-do,Hwasun-gun,Dong-myeon,Dong-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,백아면,Jeollanam-do,Hwasun-gun,Baega-myeon,Baega-myeon Hwasun-gun Jeollanam-do
전라남도,화순군,사평면,Jeollanam-do,Hwasun-gun,Sapyeong-myeon,Sapyeong-myeon Hwasun-gun Jeollanam-do
전라남도,장흥군,장흥읍,Jeollanam-do,Jangheung-gun,Jangheung-eup,Jangheung-eup Jangheung-gun Jeollanam-do
전라남도,장흥군,관산읍,Jeollanam-do,Jangheung-gun,Gwansan-eup,Gwansan-eup Jangheung-gun Jeollanam-do
전라남도,장흥군,대덕읍,Jeollanam-do,Jangheung-gun,Daedeok-eup,Daedeok-eup Jangheung-gun Jeollanam-do
전라남도,장흥군,용산면,Jeollanam-do,Jangheung-gun,Yongsan-myeon,Yongsan-myeon Jangheung-gun Jeollanam-do
전라남도,장흥군,안양면,Jeollanam-do,Jangheung-gun,Anyang-myeon,Anyang-myeon Jangheung-gun Jeollanam-do
전라남도,장흥군,장동면,Jeollanam-do,Jangheung-gun,Jangdong-myeon,Jangdong-myeon Jangheung-gun Jeollanam-do
전라남도,장흥군,장평면,Jeollanam-do,Jangheung-gun,Jangpyeong-myeon,Jangpyeong-myeon Jangheung-gun Jeollanam-do
전라남도,장흥군,유치면,Jeollanam-do,Jangheung-gun,Yuchi-myeon,Yuchi-myeon Jangheung-gun Jeollanam-do
전라남도,장흥군,부산면,Jeollanam-do,Jangheung-gun,Busan-myeon,Busan-myeon Jangheung-gun Jeollanam-do
전라남도,장흥군,회진면,Jeollanam-do,Jangheung-gun,Hoejin-myeon,Hoejin-myeon Jangheung-gun Jeollanam-do
전라남도,강진군,강진읍,Jeollanam-do,Gangjin-gun,Gangjin-eup,Gangjin-eup Gangjin-gun Jeollanam-do
전라남도,강진군,군동면,Jeollanam-do,Gangjin-gun,Gundong-myeon,Gundong-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,칠량면,Jeollanam-do,Gangjin-gun,Chillyang-myeon,Chillyang-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,대구면,Jeollanam-do,Gangjin-gun,Daegu-myeon,Daegu-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,마량면,Jeollanam-do,Gangjin-gun,Maryang-myeon,Maryang-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,도암면,Jeollanam-do,Gangjin-gun,Doam-myeon,Doam-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,신전면,Jeollanam-do,Gangjin-gun,Sinjeon-myeon,Sinjeon-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,성전면,Jeollanam-do,Gangjin-gun,Seongjeon-myeon,Seongjeon-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,작천면,Jeollanam-do,Gangjin-gun,Jakcheon-myeon,Jakcheon-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,병영면,Jeollanam-do,Gangjin-gun,Byeongyeong-myeon,Byeongyeong-myeon Gangjin-gun Jeollanam-do
전라남도,강진군,옴천면,Jeollanam-do,Gangjin-gun,Omcheon-myeon,Omcheon-myeon Gangjin-gun Jeollanam-do
전라남도,해남군,해남읍,Jeollanam-do,Haenam-gun,Haenam-eup,Haenam-eup Haenam-gun Jeollanam-do
전라남도,해남군,삼산면,Jeollanam-do,Haenam-gun,Samsan-myeon,Samsan-myeon Haenam-gun Jeollanam-do
전라남도,해남군,화산면,Jeollanam-do,Haenam-gun,Hwasan-myeon,Hwasan-myeon Haenam-gun Jeollanam-do
전라남도,해남군,현산면,Jeollanam-do,Haenam-gun,Hyeonsan-myeon,Hyeonsan-myeon Haenam-gun Jeollanam-do
전라남도,해남군,송지면,Jeollanam-do,Haenam-gun,Songji-myeon,Songji-myeon Haenam-gun Jeollanam-do
전라남도,해남군,북평면,Jeollanam-do,Haenam-gun,Bukpyeong-myeon,Bukpyeong-myeon Haenam-gun Jeollanam-do
전라남도,해남군,북일면,Jeollanam-do,Haenam-gun,Bugil-myeon,Bugil-myeon Haenam-gun Jeollanam-do
전라남도,해남군,옥천면,Jeollanam-do,Haenam-gun,Okcheon-myeon,Okcheon-myeon Haenam-gun Jeollanam-do
전라남도,해남군,계곡면,Jeollanam-do,Haenam-gun,Gyegok-myeon,Gyegok-myeon Haenam-gun Jeollanam-do
전라남도,해남군,마산면,Jeollanam-do,Haenam-gun,Masan-myeon,Masan-myeon Haenam-gun Jeollanam-do
전라남도,해남군,황산면,Jeollanam-do,Haenam-gun,Hwangsan-myeon,Hwangsan-myeon Haenam-gun Jeollanam-do
전라남도,해남군,산이면,Jeollanam-do,Haenam-gun,Sani-myeon,Sani-myeon Haenam-gun Jeollanam-do
전라남도,해남군,문내면,Jeollanam-do,Haenam-gun,Munnae-myeon,Munnae-myeon Haenam-gun Jeollanam-do
전라남도,해남군,화원면,Jeollanam-do,Haenam-gun,Hwawon-myeon,Hwawon-myeon Haenam-gun Jeollanam-do
전라남도,영암군,영암읍,Jeollanam-do,Yeongam-gun,Yeongam-eup,Yeongam-eup Yeongam-gun Jeollanam-do
전라남도,영암군,삼호읍,Jeollanam-do,Yeongam-gun,Samho-eup,Samho-eup Yeongam-gun Jeollanam-do
전라남도,영암군,덕진면,Jeollanam-do,Yeongam-gun,Deokjin-myeon,Deokjin-myeon Yeongam-gun Jeollanam-do
전라남도,영암군,금정면,Jeollanam-do,Yeongam-gun,Geumjeong-myeon,Geumjeong-myeon Yeongam-gun Jeollanam-do
전라남도,영암군,신북면,Jeollanam-do,Yeongam-gun,Sinbuk-myeon,Sinbuk-myeon Yeongam-gun Jeollanam-do
전라남도,영암군,시종면,Jeollanam-do,Yeongam-gun,Sijong-myeon,Sijong-myeon Yeongam-gun Jeollanam-do
전라남도,영암군,도포면,Jeollanam-do,Yeongam-gun,Dopo-myeon,Dopo-myeon Yeongam-gun Jeollanam-do
전라남도,영암군,군서면,Jeollanam-do,Yeongam-gun,Gunseo-myeon,Gunseo-myeon Yeongam-gun Jeollanam-do
전라남도,영암군,서호면,Jeollanam-do,Yeongam-gun,Seoho-myeon,Seoho-myeon Yeongam-gun Jeollanam-do
전라남도,영암군,학산면,Jeollanam-do,Yeongam-gun,Haksan-myeon,Haksan-myeon Yeongam-gun Jeollanam-do
전라남도,영암군,미암면,Jeollanam-do,Yeongam-gun,Miam-myeon,Miam-myeon Yeongam-gun Jeollanam-do
전라남도,무안군,무안읍,Jeollanam-do,Muan-gun,Muan-eup,Muan-eup Muan-gun Jeollanam-do
전라남도,무안군,일로읍,Jeollanam-do,Muan-gun,Illo-eup,Illo-eup Muan-gun Jeollanam-do
전라남도,무안군,삼향읍,Jeollanam-do,Muan-gun,Samhyang-eup,Samhyang-eup Muan-gun Jeollanam-do
전라남도,무안군,몽탄면,Jeollanam-do,Muan-gun,Mongtan-myeon,Mongtan-myeon Muan-gun Jeollanam-do
전라남도,무안군,청계면,Jeollanam-do,Muan-gun,Cheonggye-myeon,Cheonggye-myeon Muan-gun Jeollanam-do
전라남도,무안군,현경면,Jeollanam-do,Muan-gun,Hyeongyeong-myeon,Hyeongyeong-myeon Muan-gun Jeollanam-do
전라남도,무안군,망운면,Jeollanam-do,Muan-gun,Mangun-myeon,Mangun-myeon Muan-gun Jeollanam-do
전라남도,무안군,해제면,Jeollanam-do,Muan-gun,Haeje-myeon,Haeje-myeon Muan-gun Jeollanam-do
전라남도,무안군,운남면,Jeollanam-do,Muan-gun,Unnam-myeon,Unnam-myeon Muan-gun Jeollanam-do
전라남도,함평군,함평읍,Jeollanam-do,Hampyeong-gun,Hampyeong-eup,Hampyeong-eup Hampyeong-gun Jeollanam-do
전라남도,함평군,손불면,Jeollanam-do,Hampyeong-gun,Sonbul-myeon,Sonbul-myeon Hampyeong-gun Jeollanam-do
전라남도,함평군,신광면,Jeollanam-do,Hampyeong-gun,Singwang-myeon,Singwang-myeon Hampyeong-gun Jeollanam-do
전라남도,함평군,학교면,Jeollanam-do,Hampyeong-gun,Hakgyo-myeon,Hakgyo-myeon Hampyeong-gun Jeollanam-do
전라남도,함평군,엄다면,Jeollanam-do,Hampyeong-gun,Eomda-myeon,Eomda-myeon Hampyeong-gun Jeollanam-do
전라남도,함평군,대동면,Jeollanam-do,Hampyeong-gun,Daedong-myeon,Daedong-myeon Hampyeong-gun Jeollanam-do
전라남도,함평군,나산면,Jeollanam-do,Hampyeong-gun,Nasan-myeon,Nasan-myeon Hampyeong-gun Jeollanam-do
전라남도,함평군,해보면,Jeollanam-do,Hampyeong-gun,Haebo-myeon,Haebo-myeon Hampyeong-gun Jeollanam-do
전라남도,함평군,월야면,Jeollanam-do,Hampyeong-gun,Worya-myeon,Worya-myeon Hampyeong-gun Jeollanam-do
전라남도,영광군,영광읍,Jeollanam-do,Yeonggwang-gun,Yeonggwang-eup,Yeonggwang-eup Yeonggwang-gun Jeollanam-do
전라남도,영광군,백수읍,Jeollanam-do,Yeonggwang-gun,Baeksu-eup,Baeksu-eup Yeonggwang-gun Jeollanam-do
전라남도,영광군,홍농읍,Jeollanam-do,Yeonggwang-gun,Hongnong-eup,Hongnong-eup Yeonggwang-gun Jeollanam-do
전라남도,영광군,대마면,Jeollanam-do,Yeonggwang-gun,Daema-myeon,Daema-myeon Yeonggwang-gun Jeollanam-do
전라남도,영광군,묘량면,Jeollanam-do,Yeonggwang-gun,Myoryang-myeon,Myoryang-myeon Yeonggwang-gun Jeollanam-do
전라남도,영광군,불갑면,Jeollanam-do,Yeonggwang-gun,Bulgap-myeon,Bulgap-myeon Yeonggwang-gun Jeollanam-do
전라남도,영광군,군서면,Jeollanam-do,Yeonggwang-gun,Gunseo-myeon,Gunseo-myeon Yeonggwang-gun Jeollanam-do
전라남도,영광군,군남면,Jeollanam-do,Yeonggwang-gun,Gunnam-myeon,Gunnam-myeon Yeonggwang-gun Jeollanam-do
전라남도,영광군,염산면,Jeollanam-do,Yeonggwang-gun,Yeomsan-myeon,Yeomsan-myeon Yeonggwang-gun Jeollanam-do
전라남도,영광군,법성면,Jeollanam-do,Yeonggwang-gun,Beopseong-myeon,Beopseong-myeon Yeonggwang-gun Jeollanam-do
전라남도,영광군,낙월면,Jeollanam-do,Yeonggwang-gun,Nagwol-myeon,Nagwol-myeon Yeonggwang-gun Jeollanam-do
전라남도,장성군,장성읍,Jeollanam-do,Jangseong-gun,Jangseong-eup,Jangseong-eup Jangseong-gun Jeollanam-do
전라남도,장성군,진원면,Jeollanam-do,Jangseong-gun,Jinwon-myeon,Jinwon-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,남면,Jeollanam-do,Jangseong-gun,Nam-myeon,Nam-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,동화면,Jeollanam-do,Jangseong-gun,Donghwa-myeon,Donghwa-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,삼서면,Jeollanam-do,Jangseong-gun,Samseo-myeon,Samseo-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,삼계면,Jeollanam-do,Jangseong-gun,Samgye-myeon,Samgye-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,황룡면,Jeollanam-do,Jangseong-gun,Hwangnyong-myeon,Hwangnyong-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,서삼면,Jeollanam-do,Jangseong-gun,Seosam-myeon,Seosam-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,북일면,Jeollanam-do,Jangseong-gun,Bugil-myeon,Bugil-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,북이면,Jeollanam-do,Jangseong-gun,Bugi-myeon,Bugi-myeon Jangseong-gun Jeollanam-do
전라남도,장성군,북하면,Jeollanam-do,Jangseong-gun,Bukha-myeon,Bukha-myeon Jangseong-gun Jeollanam-do
전라남도,완도군,완도읍,Jeollanam-do,Wando-gun,Wando-eup,Wando-eup Wando-gun Jeollanam-do
전라남도,완도군,금일읍,Jeollanam-do,Wando-gun,Geumil-eup,Geumil-eup Wando-gun Jeollanam-do
전라남도,완도군,노화읍,Jeollanam-do,Wando-gun,Nohwa-eup,Nohwa-eup Wando-gun Jeollanam-do
전라남도,완도군,군외면,Jeollanam-do,Wando-gun,Gunoe-myeon,Gunoe-myeon Wando-gun Jeollanam-do
전라남도,완도군,신지면,Jeollanam-do,Wando-gun,Sinji-myeon,Sinji-myeon Wando-gun Jeollanam-do
전라남도,완도군,고금면,Jeollanam-do,Wando-gun,Gogeum-myeon,Gogeum-myeon Wando-gun Jeollanam-do
전라남도,완도군,약산면,Jeollanam-do,Wando-gun,Yaksan-myeon,Yaksan-myeon Wando-gun Jeollanam-do
전라남도,완도군,청산면,Jeollanam-do,Wando-gun,Cheongsan-myeon,Cheongsan-myeon Wando-gun Jeollanam-do
전라남도,완도군,소안면,Jeollanam-do,Wando-gun,Soan-myeon,Soan-myeon Wando-gun Jeollanam-do
전라남도,완도군,금당면,Jeollanam-do,Wando-gun,Geumdang-myeon,Geumdang-myeon Wando-gun Jeollanam-do
전라남도,완도군,보길면,Jeollanam-do,Wando-gun,Bogil-myeon,Bogil-myeon Wando-gun Jeollanam-do
전라남도,완도군,생일면,Jeollanam-do,Wando-gun,Saengil-myeon,Saengil-myeon Wando-gun Jeollanam-do
전라남도,진도군,진도읍,Jeollanam-do,Jindo-gun,Jindo-eup,Jindo-eup Jindo-gun Jeollanam-do
전라남도,진도군,군내면,Jeollanam-do,Jindo-gun,Gunnae-myeon,Gunnae-myeon Jindo-gun Jeollanam-do
전라남도,진도군,고군면,Jeollanam-do,Jindo-gun,Gogun-myeon,Gogun-myeon Jindo-gun Jeollanam-do
전라남도,진도군,의신면,Jeollanam-do,Jindo-gun,Uisin-myeon,Uisin-myeon Jindo-gun Jeollanam-do
전라남도,진도군,임회면,Jeollanam-do,Jindo-gun,Imhoe-myeon,Imhoe-myeon Jindo-gun Jeollanam-do
전라남도,진도군,지산면,Jeollanam-do,Jindo-gun,Jisan-myeon,Jisan-myeon Jindo-gun Jeollanam-do
전라남도,진도군,조도면,Jeollanam-do,Jindo-gun,Jodo-myeon,Jodo-myeon Jindo-gun Jeollanam-do
전라남도,신안군,지도읍,Jeollanam-do,Sinan-gun,Jido-eup,Jido-eup Sinan-gun Jeollanam-do
전라남도,신안군,압해읍,Jeollanam-do,Sinan-gun,Aphae-eup,Aphae-eup Sinan-gun Jeollanam-do
전라남도,신안군,증도면,Jeollanam-do,Sinan-gun,Jeungdo-myeon,Jeungdo-myeon Sinan-gun Jeollanam-do
전라남도,신안군,임자면,Jeollanam-do,Sinan-gun,Imja-myeon,Imja-myeon Sinan-gun Jeollanam-do
전라남도,신안군,자은면,Jeollanam-do,Sinan-gun,Jaeun-myeon,Jaeun-myeon Sinan-gun Jeollanam-do
전라남도,신안군,비금면,Jeollanam-do,Sinan-gun,Bigeum-myeon,Bigeum-myeon Sinan-gun Jeollanam-do
전라남도,신안군,도초면,Jeollanam-do,Sinan-gun,Docho-myeon,Docho-myeon Sinan-gun Jeollanam-do
전라남도,신안군,흑산면,Jeollanam-do,Sinan-gun,Heuksan-myeon,Heuksan-myeon Sinan-gun Jeollanam-do
전라남도,신안군,하의면,Jeollanam-do,Sinan-gun,Haui-myeon,Haui-myeon Sinan-gun Jeollanam-do
전라남도,신안군,신의면,Jeollanam-do,Sinan-gun,Sinui-myeon,Sinui-myeon Sinan-gun Jeollanam-do
전라남도,신안군,장산면,Jeollanam-do,Sinan-gun,Jangsan-myeon,Jangsan-myeon Sinan-gun Jeollanam-do
전라남도,신안군,안좌면,Jeollanam-do,Sinan-gun,Anjwa-myeon,Anjwa-myeon Sinan-gun Jeollanam-do
전라남도,신안군,팔금면,Jeollanam-do,Sinan-gun,Palgeum-myeon,Palgeum-myeon Sinan-gun Jeollanam-do
전라남도,신안군,암태면,Jeollanam-do,Sinan-gun,Amtae-myeon,Amtae-myeon Sinan-gun Jeollanam-do
경상북도,포항시 남구,구룡포읍,Gyeongsangbuk-do,Nam-gu Pohang-si,Guryongpo-eup,Guryongpo-eup Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,연일읍,Gyeongsangbuk-do,Nam-gu Pohang-si,Yeonil-eup,Yeonil-eup Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,오천읍,Gyeongsangbuk-do,Nam-gu Pohang-si,Ocheon-eup,Ocheon-eup Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,대송면,Gyeongsangbuk-do,Nam-gu Pohang-si,Daesong-myeon,Daesong-myeon Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,동해면,Gyeongsangbuk-do,Nam-gu Pohang-si,Donghae-myeon,Donghae-myeon Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,장기면,Gyeongsangbuk-do,Nam-gu Pohang-si,Janggi-myeon,Janggi-myeon Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,호미곶면,Gyeongsangbuk-do,Nam-gu Pohang-si,Homigot-myeon,Homigot-myeon Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,송도동,Gyeongsangbuk-do,Nam-gu Pohang-si,Songdo-dong,Songdo-dong Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,청림동,Gyeongsangbuk-do,Nam-gu Pohang-si,Cheongnim-dong,Cheongnim-dong Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,제철동,Gyeongsangbuk-do,Nam-gu Pohang-si,Jecheol-dong,Jecheol-dong Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,효곡동,Gyeongsangbuk-do,Nam-gu Pohang-si,Hyogok-dong,Hyogok-dong Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,대이동,Gyeongsangbuk-do,Nam-gu Pohang-si,Daei-dong,Daei-dong Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,상대동,Gyeongsangbuk-do,Nam-gu Pohang-si,Sangdae-dong,Sangdae-dong Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 남구,해도동,Gyeongsangbuk-do,Nam-gu Pohang-si,Haedo-dong,Haedo-dong Nam-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,흥해읍,Gyeongsangbuk-do,Buk-gu Pohang-si,Heunghae-eup,Heunghae-eup Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,신광면,Gyeongsangbuk-do,Buk-gu Pohang-si,Singwang-myeon,Singwang-myeon Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,청하면,Gyeongsangbuk-do,Buk-gu Pohang-si,Cheongha-myeon,Cheongha-myeon Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,송라면,Gyeongsangbuk-do,Buk-gu Pohang-si,Songna-myeon,Songna-myeon Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,기계면,Gyeongsangbuk-do,Buk-gu Pohang-si,Gigye-myeon,Gigye-myeon Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,죽장면,Gyeongsangbuk-do,Buk-gu Pohang-si,Jukjang-myeon,Jukjang-myeon Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,기북면,Gyeongsangbuk-do,Buk-gu Pohang-si,Gibuk-myeon,Gibuk-myeon Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,양학동,Gyeongsangbuk-do,Buk-gu Pohang-si,Yanghak-dong,Yanghak-dong Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,용흥동,Gyeongsangbuk-do,Buk-gu Pohang-si,Yongheung-dong,Yongheung-dong Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,우창동,Gyeongsangbuk-do,Buk-gu Pohang-si,Uchang-dong,Uchang-dong Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,두호동,Gyeongsangbuk-do,Buk-gu Pohang-si,Duho-dong,Duho-dong Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,장량동,Gyeongsangbuk-do,Buk-gu Pohang-si,Jangnyang-dong,Jangnyang-dong Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,환여동,Gyeongsangbuk-do,Buk-gu Pohang-si,Hwanyeo-dong,Hwanyeo-dong Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,중앙동,Gyeongsangbuk-do,Buk-gu Pohang-si,Jungang-dong,Jungang-dong Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,포항시 북구,죽도동,Gyeongsangbuk-do,Buk-gu Pohang-si,Jukdo-dong,Jukdo-dong Buk-gu Pohang-si Gyeongsangbuk-do
경상북도,경주시,감포읍,Gyeongsangbuk-do,Gyeongju-si,Gampo-eup,Gampo-eup Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,안강읍,Gyeongsangbuk-do,Gyeongju-si,Angang-eup,Angang-eup Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,건천읍,Gyeongsangbuk-do,Gyeongju-si,Geoncheon-eup,Geoncheon-eup Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,외동읍,Gyeongsangbuk-do,Gyeongju-si,Oedong-eup,Oedong-eup Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,양남면,Gyeongsangbuk-do,Gyeongju-si,Yangnam-myeon,Yangnam-myeon Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,내남면,Gyeongsangbuk-do,Gyeongju-si,Naenam-myeon,Naenam-myeon Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,산내면,Gyeongsangbuk-do,Gyeongju-si,Sannae-myeon,Sannae-myeon Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,서면,Gyeongsangbuk-do,Gyeongju-si,Seo-myeon,Seo-myeon Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,현곡면,Gyeongsangbuk-do,Gyeongju-si,Hyeongok-myeon,Hyeongok-myeon Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,강동면,Gyeongsangbuk-do,Gyeongju-si,Gangdong-myeon,Gangdong-myeon Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,천북면,Gyeongsangbuk-do,Gyeongju-si,Cheonbuk-myeon,Cheonbuk-myeon Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,문무대왕면,Gyeongsangbuk-do,Gyeongju-si,Munmudaewang-myeon,Munmudaewang-myeon Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,중부동,Gyeongsangbuk-do,Gyeongju-si,Jungbu-dong,Jungbu-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,성건동,Gyeongsangbuk-do,Gyeongju-si,Seonggeon-dong,Seonggeon-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,월성동,Gyeongsangbuk-do,Gyeongju-si,Wolseong-dong,Wolseong-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,선도동,Gyeongsangbuk-do,Gyeongju-si,Seondo-dong,Seondo-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,용강동,Gyeongsangbuk-do,Gyeongju-si,Yonggang-dong,Yonggang-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,황성동,Gyeongsangbuk-do,Gyeongju-si,Hwangseong-dong,Hwangseong-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,동천동,Gyeongsangbuk-do,Gyeongju-si,Dongcheon-dong,Dongcheon-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,불국동,Gyeongsangbuk-do,Gyeongju-si,Bulguk-dong,Bulguk-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,보덕동,Gyeongsangbuk-do,Gyeongju-si,Bodeok-dong,Bodeok-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,황오동,Gyeongsangbuk-do,Gyeongju-si,Hwango-dong,Hwango-dong Gyeongju-si Gyeongsangbuk-do
경상북도,경주시,황남동,Gyeongsangbuk-do,Gyeongju-si,Hwangnam-dong,Hwangnam-dong Gyeongju-si Gyeongsangbuk-do
경상북도,김천시,아포읍,Gyeongsangbuk-do,Gimcheon-si,Apo-eup,Apo-eup Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,농소면,Gyeongsangbuk-do,Gimcheon-si,Nongso-myeon,Nongso-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,남면,Gyeongsangbuk-do,Gimcheon-si,Nam-myeon,Nam-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,개령면,Gyeongsangbuk-do,Gimcheon-si,Gaeryeong-myeon,Gaeryeong-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,감문면,Gyeongsangbuk-do,Gimcheon-si,Gammun-myeon,Gammun-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,어모면,Gyeongsangbuk-do,Gimcheon-si,Eomo-myeon,Eomo-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,봉산면,Gyeongsangbuk-do,Gimcheon-si,Bongsan-myeon,Bongsan-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,대항면,Gyeongsangbuk-do,Gimcheon-si,Daehang-myeon,Daehang-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,감천면,Gyeongsangbuk-do,Gimcheon-si,Gamcheon-myeon,Gamcheon-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,조마면,Gyeongsangbuk-do,Gimcheon-si,Joma-myeon,Joma-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,구성면,Gyeongsangbuk-do,Gimcheon-si,Guseong-myeon,Guseong-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,지례면,Gyeongsangbuk-do,Gimcheon-si,Jirye-myeon,Jirye-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,부항면,Gyeongsangbuk-do,Gimcheon-si,Buhang-myeon,Buhang-myeon Gimcheon-si Gyeongsangbuk-do
경상북도,김천시,대덕면,Gyeongsangbuk-do,Gimcheon-si,Daedeok-myeon,Daedeok-myeon Gimcheon-si Gyeongsangbuk-do
